,state,gender,avg_fam_income,pobc2,avggift,domain,target_d,med_fam_income_binned,med_home_val_transformed
1151,CA,F,167.0,16,6,U2,6.0,Low,1.251498373936513
1152,TX,Female,279.0,80,15,T2,20.0,Low,-1.1124794433742016
1153,NC,Female,462.0,72,12,T2,20.0,Low,-0.7541529131777946
1154,WI,Female,320.0,84,15,R1,25.0,Low,-1.1656068502400716
1155,TX,Female,481.0,72,9,S1,10.0,Moderate,-0.4128750013720135
1156,MN,Female,493.0,79,5,S2,5.0,Moderate,-0.02007175242155134
1157,WA,Female,541.0,59,11,T2,25.0,Moderate,-0.30558734509610036
1158,CA,Male,392.0,20,10,U1,10.0,Low,1.572862963102422
1159,GA,Male,285.0,91,9,C1,20.0,Low,-0.9571365013554903
1160,MI,Male,278.0,56,7,C1,9.0,Low,0.15264212310042205
1161,Arizona,Male,265.0,7,6,C3,2.0,Low,-0.37800199741197754
1162,FL,Male,410.0,36,11,C2,12.0,Moderate,-0.30394270025566306
1163,FL,F,266.0,21,8,T2,5.0,Low,-0.5358921010692261
1164,IL,Female,465.0,73,8,U4,10.0,Moderate,0.16873794864992983
1165,IL,Female,303.0,72,12,S3,17.0,Low,-0.9016747287192898
1166,TX,F,264.0,79,15,R3,20.0,Low,-0.7563774890916369
1167,GA,Female,441.0,49,20,T2,25.0,Moderate,-0.17156852714806065
1168,CA,Female,388.0,58,5,R2,6.0,Low,-0.05067422880355635
1169,NC,Female,636.0,37,7,S1,11.0,Moderate,0.21734035196288337
1170,MO,Female,273.0,75,10,R2,16.0,Low,-1.3783884019905728
1171,Arizona,Male,497.0,2,25,C1,10.0,Moderate,0.6034748651806402
1172,NC,Female,475.0,64,6,S2,25.0,Moderate,-0.1445757130458182
1173,TX,Male,725.0,47,15,U1,15.0,Moderate,0.01132886854473784
1174,MO,Female,390.0,87,5,T2,20.0,Low,-0.7233684818718156
1175,MS,Female,258.0,56,12,R3,30.0,Low,-0.7970295493746732
1176,CA,Female,888.0,56,8,U1,10.0,High,2.8644651553309197
1177,FL,F,441.0,30,9,S2,25.0,Moderate,0.21734035196288337
1178,Arizona,Male,498.0,14,12,C1,25.0,Moderate,-0.09911757628773517
1179,CA,Female,497.0,25,18,U1,20.0,Moderate,1.772367733237706
1180,FL,F,553.0,26,28,S2,30.0,Moderate,0.19442473817060055
1181,FL,F,467.0,5,25,C1,25.0,Moderate,0.602508302038815
1182,MI,Female,313.0,65,9,0,3.0,Low,-0.15651678659449741
1183,TX,Male,319.0,81,16,R2,25.0,Low,-1.132882251648259
1184,SC,Female,307.0,88,4,C3,10.0,Low,-0.6388836170655495
1185,MI,Female,495.0,88,8,T2,5.0,Moderate,-0.10201233279304546
1186,IL,Female,380.0,87,5,R2,10.0,Low,-0.8436215128459429
1187,MS,Male,308.0,83,6,R2,6.0,Low,-0.7878940626394503
1188,CA,Female,488.0,46,7,C2,10.0,Low,0.34885503551448643
1189,NE,Male,345.0,84,3,T2,20.0,Low,-0.7364804920791751
1190,NM,Female,289.0,49,8,U2,20.0,Low,-0.16854690334615163
1191,LA,Male,291.0,54,15,U2,20.0,Low,-0.443154681486336
1192,CO,Male,660.0,38,15,S1,15.0,Moderate,0.34996633219657974
1193,MO,Male,297.0,86,15,R3,10.0,Low,-1.6101742895580162
1194,OR,Male,267.0,21,10,T2,20.0,Low,-0.8436215128459429
1195,MO,Female,642.0,74,13,S1,20.0,Moderate,0.432463217263845
1196,MO,Male,365.0,81,5,R2,15.0,Low,-0.37800199741197754
1197,MI,Female,391.0,75,6,S2,10.0,Low,-0.39011773577772485
1198,FL,Female,289.0,27,7,S2,14.0,Low,-0.5609745744020592
1199,CA,Female,571.0,36,20,C1,8.0,Moderate,1.3365391687673707
1200,CA,Female,397.0,62,11,R2,20.0,Low,0.21494241580127818
1201,OR,Male,422.0,38,8,T2,15.0,Low,0.12125657912072695
1202,KS,Male,755.0,16,8,S1,16.0,Moderate,0.5644139010482783
1203,CA,Female,683.0,42,16,S1,20.0,Moderate,2.0959513971502797
1204,WA,Male,380.0,48,13,C2,12.0,Low,-0.10346163989821332
1205,OR,Female,390.0,45,9,T2,12.0,Low,-0.07187011040965571
1206,TX,Female,366.0,67,15,T2,15.0,Low,-0.5687782990118504
1207,WA,Male,89.0,29,4,R3,5.0,Low,-4.179470003798405
1208,TX,F,232.0,72,15,C3,15.0,Low,-1.0149664700943204
1209,CA,Female,614.0,40,32,S1,50.0,Moderate,1.9479573780270818
1210,WA,Female,289.0,61,5,R2,5.0,Low,-0.7901723842152814
1211,CA,Male,668.0,60,13,C1,10.0,Moderate,0.800533668010259
1212,FL,Male,322.0,63,15,C3,15.0,Low,-0.6185094178333845
1213,WI,Male,429.0,91,11,R2,17.0,Low,-0.3138366038194736
1214,NM,Male,338.0,51,6,T2,10.0,Low,-0.5590300466871121
1215,FL,Female,427.0,33,13,S3,15.0,Moderate,-0.5416429378893157
1216,CA,Female,569.0,44,4,U1,5.0,Moderate,1.0867170367843222
1217,Arizona,F,318.0,27,6,R2,5.0,Low,-0.19748449084367958
1218,CA,Female,556.0,35,15,U2,21.0,Moderate,0.5574926063888452
1219,GA,Female,324.0,84,20,R2,15.0,Low,-0.7082215091614743
1220,MO,Female,593.0,67,18,C1,24.0,Moderate,0.7421913529790151
1221,FL,Male,316.0,16,10,S2,11.0,Low,-0.2762443994843078
1222,LA,Female,213.0,92,4,C3,5.0,Low,-0.9674681098171982
1223,WI,Female,521.0,80,10,S1,16.0,Moderate,0.08540389823032289
1224,NC,Female,326.0,73,2,T2,2.0,Low,-0.6533168539731422
1225,CA,Male,816.0,26,26,T1,30.0,Moderate,2.6036303729306836
1226,CA,Female,573.0,48,15,C1,36.0,Moderate,0.3163206662842998
1227,CA,Male,459.0,47,9,U2,20.0,Moderate,1.351154358916817
1228,MO,Male,459.0,75,3,R2,5.0,Moderate,-0.41994578570419383
1229,TX,Female,810.0,66,16,C1,45.0,High,0.8376125523695875
1230,CA,Male,818.0,52,20,U1,20.0,High,2.0601885919274947
1231,SC,Female,373.0,80,8,T2,10.0,Low,-0.774300870362287
1232,CA,Female,1146.0,55,7,T1,15.0,Very High,2.611675428121052
1233,TX,Male,467.0,59,25,U1,10.0,Moderate,-0.21447998754795242
1234,IN,Female,356.0,43,20,R2,20.0,Low,-0.7039230278253343
1235,WI,Male,340.0,62,15,C3,5.0,Low,-0.909106392045435
1236,NC,F,335.0,56,8,T2,7.0,Low,-0.37283855650632164
1237,CA,Female,386.0,64,4,C2,3.0,Moderate,0.2935289843611237
1238,TN,Female,328.0,44,7,S2,7.0,Low,-0.08615430349812249
1239,SC,Female,260.0,79,16,R2,22.0,Low,-0.9316466122560505
1240,IL,Male,444.0,66,20,U2,51.0,Moderate,0.21853807758504012
1241,IL,Male,340.0,60,21,C3,25.0,Low,-0.7475000078267908
1242,GA,Female,416.0,87,11,R2,25.0,Low,-0.6783983737416389
1243,LA,Male,256.0,96,6,T3,7.0,Low,-0.8388917635746705
1244,NE,Male,1118.0,56,13,S1,15.0,Very High,1.3911549362664692
1245,CA,Female,297.0,49,25,C2,20.0,Low,0.5791584803011826
1246,IL,Female,386.0,81,6,T2,8.0,Moderate,-0.34727696265997876
1247,IL,Male,319.0,75,3,T2,5.0,Low,-0.06902814630162815
1248,CA,Female,542.0,58,12,S2,14.0,Moderate,1.6066141090073571
1249,TX,Male,304.0,61,14,S3,25.0,Low,-1.0810483949635938
1250,CA,Female,583.0,54,450,C1,20.0,Moderate,1.1203131953351464
1251,IL,Female,496.0,80,18,T2,21.0,Moderate,0.10086217784774194
1252,FL,Male,305.0,53,8,R2,20.0,Low,-0.9016747287192898
1253,IL,Male,465.0,69,5,S2,11.0,Moderate,0.05273761526121486
1254,NM,Female,298.0,56,11,R2,10.0,Low,-0.6266250356525862
1255,OK,Male,414.0,36,14,U2,10.0,Low,-0.2067323364871082
1256,OK,Female,700.0,60,5,C1,5.0,Moderate,0.3731446446989989
1257,TX,Female,452.0,48,12,S1,15.0,Moderate,0.0072665894794775605
1258,KY,Male,195.0,80,6,U4,15.0,Low,-1.127020151597878
1259,FL,Female,326.0,27,15,S3,23.0,Low,-0.3354909437143729
1260,IA,Male,301.0,87,9,R2,15.0,Low,-1.1211843686908654
1261,MI,Male,372.0,69,9,R2,11.0,Low,-0.596420440242757
1262,CA,Female,913.0,50,20,S1,25.0,High,1.8959187279860377
1263,CA,Male,285.0,38,20,C3,25.0,Low,0.25643597583393435
1264,NE,Female,0.0,0,38,S2,43.0,Low,-4.179470003798405
1265,FL,Male,633.0,20,14,C1,30.0,Moderate,1.0601939471151947
1266,TX,Female,0.0,0,15,S2,21.0,Low,-4.179470003798405
1267,OR,Female,483.0,44,25,S2,25.0,Moderate,0.21734035196288337
1268,MO,Male,287.0,82,6,R2,9.0,Low,-1.4482070495515684
1269,TN,Female,569.0,47,7,S1,5.0,Moderate,0.05800696553416321
1270,KY,Male,285.0,85,10,R3,10.0,Low,-1.0096050767928546
1271,NE,Female,503.0,68,4,S1,4.0,Moderate,-0.13863809209620834
1272,IL,Male,486.0,67,35,R2,40.0,Moderate,0.05273761526121486
1273,NM,Male,609.0,24,10,0,7.0,Moderate,0.20411043684328192
1274,CA,Male,678.0,61,13,C1,15.0,Moderate,1.327854775570541
1275,CA,F,581.0,66,4,U2,5.0,Moderate,1.190178589175127
1276,MN,Male,269.0,85,11,R2,20.0,Low,-1.0586526949443555
1277,CA,Male,993.0,43,28,S1,25.0,High,2.934514606702711
1278,NC,Female,396.0,67,5,T2,7.0,Low,-0.360857250123215
1279,NC,Female,329.0,84,9,T2,15.0,Low,-0.50746551652054
1280,IL,Male,336.0,62,12,U3,16.0,Low,-0.3659807262886526
1281,KS,Male,402.0,65,17,S2,20.0,Low,-0.5493454408970703
1282,IL,Female,351.0,86,11,R2,25.0,Low,-1.0016030504755233
1283,FL,Female,544.0,30,7,T1,20.0,Moderate,0.3731446446989989
1284,SC,Female,350.0,69,12,S2,15.0,Low,-0.3540522288737428
1285,CA,Male,660.0,55,4,S1,4.5,Moderate,0.8410258223434065
1286,FL,Female,411.0,13,8,0,18.0,Low,-0.23480199406914454
1287,TX,Female,507.0,50,6,T2,3.0,Moderate,-0.3642710141079584
1288,WA,Female,542.0,50,8,S1,9.0,Moderate,0.7830412040713823
1289,CA,Female,1144.0,26,16,S1,15.0,Very High,2.952322711345943
1290,HI,Male,382.0,67,20,T2,20.0,Low,0.6227014303002448
1291,FL,Female,266.0,11,20,T2,20.0,Low,-0.7497141851204728
1292,CO,Male,313.0,32,8,C2,10.0,Low,-0.4306136990403411
1293,MI,Male,394.0,74,9,R2,15.0,Moderate,-0.5570880647595444
1294,WA,Male,485.0,32,11,S2,15.0,Moderate,0.7777622040241225
1295,TX,F,526.0,41,5,R2,5.0,Moderate,0.2992546077879125
1296,NC,Female,427.0,69,6,C2,8.0,Low,-0.37800199741197754
1297,MI,Female,391.0,87,9,T2,10.0,Low,-0.509343917276235
1298,CA,Female,368.0,64,15,T2,20.0,Low,-0.26017618472767645
1299,MI,Female,533.0,41,27,U2,100.0,Moderate,-0.8062247623098097
1300,WA,Female,361.0,52,8,T2,15.0,Low,-0.0008878100696538076
1301,FL,Female,387.0,21,12,C2,25.0,Low,-0.1268277531983358
1302,MN,Male,849.0,66,14,0,15.0,High,0.9064129426177033
1303,TN,Female,318.0,80,12,U3,15.0,Low,-0.7810811046294767
1304,OK,Female,284.0,76,5,R2,5.0,Low,-1.118276260734113
1305,SC,Male,285.0,90,4,R3,4.0,Low,-0.8992064253211434
1306,TX,Male,579.0,71,12,U1,10.0,Moderate,0.7187089149931757
1307,WI,Female,370.0,84,8,R2,8.0,Low,-0.3745577839689655
1308,MI,Female,403.0,85,11,R2,21.0,Low,-0.5924396979183406
1309,FL,Male,432.0,33,15,S2,10.0,Moderate,-0.28434038123098276
1310,WA,Male,456.0,49,10,S2,10.0,Moderate,0.33658463777652786
1311,WI,Female,462.0,80,8,T2,10.0,Moderate,-0.30558734509610036
1312,MO,Male,297.0,72,11,R3,20.0,Low,-0.8039203100810107
1313,CA,Male,523.0,50,6,U1,10.0,Moderate,1.2563537865653291
1314,CO,Female,406.0,37,9,S2,14.0,Moderate,-0.29247827346757926
1315,CA,Male,442.0,54,11,S1,17.0,Moderate,0.47751660000278867
1316,FL,Male,417.0,33,11,S3,20.0,Low,0.04480248174575666
1317,FL,Male,193.0,31,6,T2,8.0,Low,-0.5805615969655451
1318,OR,Male,485.0,45,12,T2,19.0,Moderate,0.08540389823032289
1319,MN,Female,672.0,71,9,S1,16.0,Moderate,0.270438037143093
1320,FL,Female,265.0,32,4,S3,5.0,Low,-0.6409367675795505
1321,IL,Female,253.0,72,10,C2,20.0,Low,-0.8820512594760466
1322,CA,Male,896.0,46,20,T1,20.0,High,2.9182810508993833
1323,WA,Female,435.0,46,6,R2,20.0,Low,0.5644139010482783
1324,WA,Female,464.0,54,12,S2,25.0,Moderate,0.3185837195076103
1325,AR,Male,152.0,83,17,C3,16.0,Low,-1.1777156313227388
1326,MI,Female,445.0,69,7,T2,20.0,Moderate,-0.6024118247598383
1327,TX,Female,664.0,38,5,U1,6.0,Moderate,0.9927013148524647
1328,Arizona,Male,491.0,0,25,C2,25.0,Moderate,-0.07899663951362032
1329,TX,Female,538.0,62,9,R1,15.0,Moderate,0.36655299034955086
1330,CA,Female,484.0,64,10,R1,25.0,Moderate,1.3022608209345343
1331,MO,Female,686.0,44,24,S1,10.0,Moderate,1.4361434048235167
1332,WA,Female,628.0,52,37,C1,25.0,Moderate,0.3219728736957749
1333,TX,Male,324.0,41,8,S2,15.0,Low,-0.4128750013720135
1334,NC,Female,295.0,79,6,T3,10.0,Low,-0.9520001058756956
1335,MN,Male,403.0,88,10,T2,15.0,Low,-0.904147478518596
1336,IL,Male,419.0,63,8,U2,11.0,Moderate,-0.5225590833761962
1337,IL,Male,0.0,0,11,U1,10.0,Low,-4.179470003798405
1338,SC,Female,388.0,72,11,T2,25.0,Low,-0.6144684211459475
1339,TX,Female,279.0,55,10,S1,20.0,Low,0.25526405885371434
1340,CA,Female,838.0,45,12,U2,20.0,High,2.0423414267600783
1341,NE,Female,308.0,61,8,T2,10.0,Low,-0.7082215091614743
1342,AR,F,301.0,59,17,C2,21.0,Low,-0.6205341057183635
1343,AL,Female,389.0,84,12,R2,10.0,Low,-0.8154806164160665
1344,GA,Male,507.0,52,7,S1,21.0,Moderate,0.34217261206182054
1345,TX,Male,359.0,53,16,C1,23.0,Moderate,-0.5282586607953467
1346,WI,Female,428.0,88,7,T2,10.0,Moderate,-0.48695668136713066
1347,MT,Female,344.0,75,11,R2,20.0,Low,-0.8918280088526526
1348,IL,Male,203.0,67,11,U4,10.0,Low,-1.227330282231994
1349,AK,Female,559.0,33,7,T2,10.0,Moderate,0.2923816199748698
1350,CA,Female,589.0,44,6,S1,2.0,Moderate,1.2941128489970424
1351,FL,Male,254.0,41,9,C3,25.0,Low,-0.8507464247666535
1352,MN,Female,350.0,84,9,T2,15.0,Low,-0.5726956397325754
1353,WY,Female,457.0,39,9,R1,15.0,Moderate,-0.3694058353144935
1354,TN,Male,411.0,57,5,C2,5.0,Low,-0.3523556346052563
1355,IL,Female,156.0,58,20,U4,36.0,Low,-0.8555167458856147
1356,CA,Female,445.0,52,8,S2,10.0,Moderate,1.1923238076296818
1357,MS,Male,252.0,89,25,R2,20.0,Low,-0.9648778011419222
1358,KY,Female,361.0,55,9,T2,10.0,Low,-0.45761504270441955
1359,CA,Male,555.0,40,25,S1,75.0,Moderate,1.8663121554908306
1360,FL,Female,570.0,20,5,S1,7.0,Moderate,0.30837705605966714
1361,TN,Male,524.0,74,15,T1,15.0,Moderate,0.2292805722532606
1362,WI,Male,348.0,88,11,T2,15.0,Low,-0.38145392216037705
1363,CA,Female,351.0,13,5,S2,11.0,Low,0.7698163133800127
1364,KY,Male,334.0,71,9,C3,12.0,Low,-0.8796178702847458
1365,TX,Female,228.0,67,15,T3,5.0,Low,-1.3606638926512769
1366,MI,Female,605.0,70,7,S2,10.0,Moderate,-0.024211618335932415
1367,CA,Female,492.0,58,11,S1,15.0,Moderate,0.8221778112831071
1368,FL,Female,450.0,5,2,U2,3.0,Low,0.9171008357264966
1369,FL,Female,368.0,32,15,T2,15.0,Low,-0.3642710141079584
1370,MI,Male,437.0,75,13,C2,20.0,Moderate,-0.45761504270441955
1371,AR,F,286.0,69,12,R2,20.0,Low,-0.9778793117548565
1372,AR,Male,282.0,42,13,T3,12.5,Low,-0.9066246933694793
1373,WA,Male,382.0,53,6,T2,10.0,Low,-0.28434038123098276
1374,NV,Female,781.0,44,12,C3,15.0,Moderate,0.7123367579667541
1375,AR,F,239.0,76,4,R3,5.0,Low,-1.127020151597878
1376,FL,Male,587.0,30,13,C1,16.0,Moderate,0.5083002804532665
1377,SD,F,375.0,80,5,R2,6.0,Low,-0.6512461744355216
1378,WA,Male,363.0,66,14,C2,19.0,Low,-0.05489160933480157
1379,WA,Male,384.0,61,20,S2,35.0,Moderate,0.07892104214694959
1380,MI,Male,534.0,64,15,U2,20.0,Moderate,-0.39883063496992266
1381,NC,Male,319.0,60,6,R2,6.0,Low,-0.13567742891470105
1382,MI,Female,211.0,72,8,U4,5.0,Low,-1.34666678538542
1383,CA,Male,436.0,15,10,C1,12.0,Moderate,1.044879056281123
1384,OR,Female,355.0,45,5,T2,8.0,Low,-0.7810811046294767
1385,MI,Male,440.0,83,9,C2,11.0,Moderate,-0.46489724882011824
1386,WA,Male,543.0,64,8,T2,5.0,Moderate,0.6680534030460358
1387,OR,Female,347.0,51,10,S2,15.0,Low,-0.543564828696288
1388,NC,Female,318.0,56,19,T2,20.0,Low,-0.5358921010692261
1389,IL,Female,434.0,79,20,C2,20.0,Low,0.1810175393970237
1390,IL,Female,387.0,85,13,R2,21.0,Low,-0.5358921010692261
1391,FL,Female,340.0,24,11,T2,37.0,Low,-0.39883063496992266
1392,AR,F,340.0,61,4,T2,5.0,Low,-0.547416072706097
1393,NC,Female,762.0,76,6,C1,10.0,Moderate,0.6455147335338892
1394,IL,Female,342.0,83,7,R2,14.0,Low,-1.2955488709676732
1395,MI,Male,400.0,67,11,C2,10.0,Moderate,-0.20056116616961245
1396,CA,Female,433.0,59,4,T2,5.0,Moderate,0.8469846004925863
1397,FL,Male,284.0,7,5,C3,5.0,Low,-0.4306136990403411
1398,IN,Male,433.0,68,5,S2,5.0,Moderate,-0.6225615986131887
1399,MN,Female,438.0,70,8,C1,15.0,Low,-0.0366937095969986
1400,NV,Male,337.0,39,8,0,14.0,Low,-0.9545658708850062
1401,TX,Female,455.0,43,13,U1,15.0,Low,-0.031134480525949144
1402,IL,Male,662.0,81,5,U1,6.0,Moderate,0.5722923096388232
1403,GA,Female,254.0,81,6,R3,5.0,Low,-0.936706505749856
1404,KY,Male,187.0,72,21,R3,10.0,Low,-1.2432405707390923
1405,KS,Female,249.0,64,4,C2,7.0,Low,-1.1807607463014629
1406,CA,Female,419.0,38,12,U1,20.0,Moderate,1.2051481893864553
1407,Arizona,Male,0.0,0,17,C3,25.0,Low,-4.179470003798405
1408,CO,Male,765.0,24,8,T1,20.0,Moderate,0.9512384594228748
1409,ID,F,550.0,26,16,R1,50.0,Moderate,1.1526326109291571
1410,CA,Male,1204.0,36,11,T1,15.0,Very High,2.914546583836208
1411,AL,F,457.0,50,10,T1,11.0,Moderate,-0.31880714053213866
1412,NC,Female,318.0,60,9,T2,10.0,Low,-0.3694058353144935
1413,FL,Male,469.0,16,7,C2,5.0,Moderate,0.036829652258159866
1414,TX,Male,602.0,73,5,C1,6.0,Moderate,-0.107817308562457
1415,AL,F,1105.0,62,15,S1,15.0,Very High,1.3741982823964376
1416,IL,Female,1179.0,70,10,S1,24.0,Very High,2.0165352484164583
1417,OK,Male,221.0,65,15,T3,50.0,Low,-0.9674681098171982
1418,TX,Male,479.0,77,8,T1,15.0,Moderate,-0.5131077942523437
1419,ND,Female,398.0,79,19,T1,25.0,Low,-0.7833484365614264
1420,OR,Female,323.0,47,12,C2,10.0,Low,-0.5037157562462286
1421,FL,Female,363.0,7,3,C2,4.0,Low,-0.31714853645508767
1422,CA,Female,427.0,63,17,C2,25.0,Low,0.1919948039801136
1423,MI,Female,504.0,89,20,T2,34.0,Moderate,-0.20364377250849386
1424,IL,Male,364.0,84,10,R2,10.0,Low,-0.7947401136233069
1425,CA,Male,492.0,13,13,C2,19.0,Moderate,0.9146395704217626
1426,TX,Female,743.0,38,6,C1,6.0,Moderate,0.47958510943466975
1427,AL,Female,286.0,87,8,C2,7.0,Low,-0.9291236934803729
1428,CA,Female,544.0,58,13,S1,20.0,Moderate,0.6829303550351807
1429,AL,Female,311.0,82,4,T2,5.0,Low,-0.7408780734765358
1430,SC,Male,467.0,70,9,T2,12.5,Moderate,-0.17762886099485367
1431,CA,F,408.0,62,6,S1,6.0,Moderate,0.8469846004925863
1432,MO,Female,296.0,70,13,R3,15.0,Low,-1.0421015546420218
1433,IL,Female,557.0,72,7,S1,15.0,Moderate,0.3455169677455324
1434,FL,Male,264.0,12,9,C3,20.0,Low,-0.6762915701264005
1435,CA,Female,543.0,71,3,C2,25.0,Moderate,1.40926505496803
1436,CA,Male,1004.0,45,12,S1,12.0,High,2.790685832942034
1437,CA,Female,629.0,37,5,C1,6.0,Moderate,1.9690459590123586
1438,CA,Female,474.0,12,10,C2,10.0,Low,1.6101366446282694
1439,CA,Male,901.0,45,11,S1,15.0,High,2.1755074182719154
1440,MI,Male,274.0,58,12,U4,25.0,Low,-1.451996372531085
1441,SC,Female,338.0,80,15,R2,20.0,Low,-0.6205341057183635
1442,SC,Male,335.0,81,5,R2,5.0,Low,-0.7541529131777946
1443,WA,F,356.0,37,10,C2,10.0,Low,-0.701778601622563
1444,NJ,Female,472.0,75,3,T2,20.0,Moderate,0.495024450984109
1445,NC,Male,352.0,81,10,R2,12.0,Low,-0.47404955662023174
1446,TX,Male,288.0,73,8,C1,15.0,Low,-0.5825346492009682
1447,FL,Female,210.0,42,8,T3,11.0,Low,-0.9545658708850062
1448,MI,Male,395.0,68,6,R2,5.0,Moderate,-0.3918563681354176
1449,TX,Male,684.0,54,5,R2,5.0,Moderate,0.03416359340389158
1450,OR,Female,455.0,45,13,S2,20.0,Moderate,0.04082080499149707
1451,NC,Female,476.0,67,6,T1,14.0,Moderate,0.18956144369723474
1452,CA,Male,413.0,64,5,R2,10.0,Moderate,0.13890347179070606
1453,CA,Male,464.0,38,16,S1,26.0,Moderate,0.47544573441062987
1454,MO,Female,441.0,81,4,S2,3.0,Moderate,-0.16703821636690444
1455,TX,Female,207.0,58,8,C3,10.0,Low,-1.1153746301000977
1456,WI,Male,569.0,79,15,T1,20.0,Moderate,0.15264212310042205
1457,NC,Male,314.0,76,5,C3,5.0,Low,-0.7430819643675886
1458,WI,Male,390.0,87,8,T2,25.0,Low,-0.7190244061523552
1459,CA,Female,304.0,58,5,R2,10.0,Low,0.026139850186179207
1460,GA,Female,655.0,56,31,C2,50.0,Moderate,0.29123350638030493
1461,IL,Male,314.0,72,7,R3,10.0,Low,-1.1387709461817201
1462,UT,Male,299.0,70,5,R2,6.0,Low,-0.7190244061523552
1463,WA,Female,407.0,46,13,T1,23.0,Low,-0.025593876235808232
1464,IA,Male,202.0,47,12,C3,15.0,Low,-1.1595949222097153
1465,CA,Male,341.0,45,11,C2,20.0,Low,0.888191606269064
1466,NC,Male,543.0,51,15,T1,15.0,Moderate,0.34440288253303064
1467,MN,Male,469.0,83,8,T2,10.0,Moderate,-0.2746301884068499
1468,NC,Male,287.0,81,5,T2,5.0,Low,-0.7060706599531386
1469,CA,Male,343.0,50,5,T1,5.0,Low,0.01132886854473784
1470,OR,Female,367.0,41,7,T2,10.0,Low,-0.14755271724335495
1471,TX,F,818.0,56,18,S1,30.0,Moderate,0.6388895674462914
1472,CA,Female,516.0,45,5,C2,5.0,Moderate,1.431687231399931
1473,CA,Male,872.0,37,6,U1,15.0,High,2.2471544169882285
1474,NC,Female,503.0,56,8,C1,14.0,Moderate,-0.16101756288142136
1475,CA,Female,308.0,43,18,U4,25.0,Low,0.515409053663595
1476,LA,Female,317.0,67,11,T2,12.0,Low,-0.813160916914653
1477,IN,Male,445.0,65,7,C2,15.0,Moderate,-0.7125329037474112
1478,CA,Female,264.0,32,12,T2,50.0,Low,-0.16101756288142136
1479,CA,Male,469.0,33,6,S2,5.0,Low,1.0394910504565338
1480,CA,Female,313.0,45,4,T2,13.0,Low,-0.22226546618275314
1481,OR,Female,324.0,53,12,R2,15.0,Low,-0.4777260548940324
1482,NM,Male,341.0,44,20,R2,20.0,Low,-0.6225615986131887
1483,CA,Female,372.0,66,25,T2,20.0,Low,0.5869744708119394
1484,CA,Male,597.0,59,6,S1,10.0,Moderate,1.8384319049306617
1485,CA,F,614.0,50,11,S1,35.0,Moderate,2.812335654814748
1486,NC,Female,511.0,61,16,T1,19.0,Moderate,0.7295830448409514
1487,KS,Female,251.0,72,2,T2,6.0,Low,-1.490567705085454
1488,GA,Male,402.0,87,13,T2,16.0,Low,-0.371121241933748
1489,TX,Male,547.0,51,12,U1,15.0,Moderate,-0.49066481922708577
1490,SD,Female,329.0,57,5,T2,5.0,Low,-1.546776363454651
1491,KY,Male,636.0,52,6,S1,12.0,Moderate,0.2387740233691301
1492,OR,Male,326.0,36,19,R2,20.0,Low,-0.17156852714806065
1493,FL,Female,312.0,26,7,S2,12.0,Low,-0.39533954366924534
1494,OR,Male,328.0,58,5,R2,12.0,Low,-0.4288305269473242
1495,NC,Male,866.0,54,11,C1,12.5,Moderate,1.3800833266207053
1496,CA,Female,490.0,38,10,U2,14.0,Moderate,1.0586677130431283
1497,CA,Female,303.0,66,20,U3,20.0,Low,0.12252314642153564
1498,Arizona,Male,361.0,42,11,U2,20.0,Low,-0.520664043723685
1499,Arizona,Male,387.0,10,15,C2,15.0,Low,-0.10056431247314924
1500,WI,Male,375.0,66,8,S3,15.0,Low,-0.7653108354401434
1501,IN,Male,360.0,77,10,R2,14.0,Low,-0.2941109256602476
1502,TN,Male,292.0,78,9,R2,10.0,Low,-0.8108450511724447
1503,WI,Female,375.0,49,5,C2,10.0,Low,-1.0096050767928546
1504,MI,Male,704.0,68,25,S1,25.0,Moderate,0.36655299034955086
1505,TN,Male,269.0,76,10,R3,10.0,Low,-1.208497796381408
1506,IL,Male,473.0,79,10,S2,17.0,Moderate,0.22212630053185656
1507,OR,Male,500.0,32,15,C1,10.0,Moderate,0.17734285538414155
1508,IL,Female,420.0,64,26,U2,20.0,Moderate,-0.07329294052566922
1509,IA,Male,387.0,83,4,R2,5.0,Low,-0.6245919055614507
1510,GA,F,558.0,65,15,T2,20.0,Moderate,0.1810175393970237
1511,AL,Female,287.0,71,37,C3,20.0,Low,-0.9443317909648807
1512,OR,Male,318.0,47,20,C1,30.0,Low,-0.22226546618275314
1513,AL,Female,277.0,92,10,R3,25.0,Low,-1.0448457632045727
1514,SC,Male,373.0,69,3,T2,3.0,Low,-0.47588668696106584
1515,FL,Female,373.0,45,11,U3,23.0,Low,-0.5570880647595444
1516,NC,Female,479.0,60,13,T1,15.0,Moderate,-0.03530214829783441
1517,KY,Male,359.0,76,9,S2,13.0,Low,-0.41994578570419383
1518,CA,Female,710.0,52,6,S1,13.0,Moderate,1.2804616024732451
1519,FL,Female,462.0,10,11,C1,17.0,Low,0.06588018327060864
1520,TX,Male,471.0,73,11,R1,15.0,Moderate,0.14641095384744623
1521,GA,Female,319.0,81,7,R3,10.0,Low,-0.8723433363630371
1522,CA,Female,748.0,38,10,U1,10.0,Moderate,2.608996611669901
1523,KS,Female,356.0,62,12,C3,20.0,Low,-1.0810483949635938
1524,CA,Male,228.0,57,5,R3,5.0,Low,-0.8531295365084859
